Title,Category,Img,Country,URL,Domain,Ideology
Alberta Views,center-left,leftcenter04.png,Canada,https://albertaviews.ca,albertaviews.ca,Center-left
AllGov,center-left,leftcenter04.png,United States,http://www.allgov.com,allgov.com,Center-left
Allied Progress,center-left,leftcenter02.png,,https://alliedprogress.org,alliedprogress.org,Center-left
AM New York,center-left,leftcenter05.png,United States,https://www.amny.com/,amny.com,Center-left
America Magazine,center-left,leftcenter10.png,United States,https://www.americamagazine.org/,americamagazine.org,Center-left
American Immigration Council,center-left,leftcenter04.png,United States,https://www.americanimmigrationcouncil.org,americanimmigrationcouncil.org,Center-left
American Purpose,center-left,leftcenter07.png,United States,https://www.americanpurpose.com/,americanpurpose.com,Center-left
Amnesty International,center-left,leftcenter05.png,United Kingdom,https://www.amnesty.org/en/,amnesty.org,Center-left
Anniston Star,center-left,leftcenter02.png,United States,https://www.annistonstar.com,annistonstar.com,Center-left
Anthropocene Magazine,center-left,leftcenter09.png,United States,https://www.anthropocenemagazine.org/,anthropocenemagazine.org,Center-left
AntiDefamation League (ADL),center-left,leftcenter02.png,United States,https://www.adl.org,adl.org,Center-left
AOL,center-left,leftcenter04.png,United States,https://www.aol.com/,aol.com,Center-left
APM Reports,center-left,leftcenter08.png,United States,https://www.apmreports.org/,apmreports.org,Center-left
Apple News,center-left,leftcenter02.png,United States,https://www.apple.com/apple-news/,apple.com,Center-left
Areo Magazine,center-left,leftcenter09.png,United Kingdom,https://areomagazine.com,areomagazine.com,Center-left
Arizona Daily Star,center-left,leftcenter06.png,United States,https://tucson.com/,tucson.com,Center-left
Arizona Daily Sun,center-left,leftcenter11.png,United States,https://azdailysun.com,azdailysun.com,Center-left
Arizona Republic,center-left,leftcenter09.png,United States,https://www.azcentral.com,azcentral.com,Center-left
Arkansas Times,center-left,leftcenter01.png,,https://www.arktimes.com,arktimes.com,Center-left
Arms Control Association,center-left,leftcenter09.png,United States,https://www.armscontrol.org,armscontrol.org,Center-left
ARTE,center-left,leftcenter03.png,France/Germany,https://www.arte.tv/,arte.tv,Center-left
Asheville CitizenTimes,center-left,leftcenter11.png,United States,https://www.citizen-times.com/,citizen-times.com,Center-left
Asia Sentinel,center-left,leftcenter02.png,United States,https://www.asiasentinel.com/,asiasentinel.com,Center-left
Asian Correspondent,center-left,leftcenter09.png,United Kingdom,https://asiancorrespondent.com/,asiancorrespondent.com,Center-left
Aspenia Online,center-left,leftcenter10.png,Italy,https://aspeniaonline.it/,aspeniaonline.it,Center-left
Aspen Institute,center-left,leftcenter01.png,United States,https://www.aspeninstitute.org/,aspeninstitute.org,Center-left
Atavist Magazine,center-left,leftcenter10.png,United States,https://magazine.atavist.com/,magazine.atavist.com,Center-left
Atlanta Black Star,center-left,leftcenter03.png,,https://atlantablackstar.com/,atlantablackstar.com,Center-left
Atlanta JournalConstitution,center-left,leftcenter11.png,United States,https://www.ajc.com/,ajc.com,Center-left
The Atlantic,center-left,leftcenter06.png,United States,https://www.theatlantic.com/,theatlantic.com,Center-left
Atlantic Media,center-left,leftcenter11.png,United States,https://www.atlanticmedia.com/,atlanticmedia.com,Center-left
ATTN:,center-left,leftcenter07.png,United States,https://www.attn.com/,attn.com,Center-left
Austin AmericanStatesman,center-left,leftcenter10.png,United States,https://www.statesman.com/,statesman.com,Center-left
Austin Daily Herald (Minnesota),center-left,leftcenter10.png,United States,https://www.austindailyherald.com/,austindailyherald.com,Center-left
AV Club,center-left,leftcenter04.png,United States,https://www.avclub.com/,avclub.com,Center-left
Axios,center-left,leftcenter09.png,United States,https://www.axios.com/,axios.com,Center-left
BackChannel,center-left,leftcenter10.png,,https://backchannel.com/,backchannel.com,Center-left
Balkan Insight,center-left,leftcenter04.png,United Kingdom,https://balkaninsight.com/,balkaninsight.com,Center-left
Baltimore Sun,center-left,leftcenter06.png,United States,https://www.baltimoresun.com/,baltimoresun.com,Center-left
Bangor Daily News,center-left,leftcenter09.png,United States,https://bangordailynews.com/,bangordailynews.com,Center-left
Baptist News Global,center-left,leftcenter10.png,United States,https://baptistnews.com/,baptistnews.com,Center-left
Barrie Today,center-left,leftcenter05.png,Canada,https://www.barrietoday.com/,barrietoday.com,Center-left
Battle Creek Enquirer,center-left,leftcenter10.png,United States,https://www.battlecreekenquirer.com,battlecreekenquirer.com,Center-left
BBC,center-left,leftcenter11.png,United Kingdom,https://www.bbc.com/news,bbc.com,Center-left
Bellingcat,center-left,leftcenter06.png,United Kingdom,https://www.bellingcat.com/,bellingcat.com,Center-left
Bellingham Herald,center-left,leftcenter05.png,United States,https://www.bellinghamherald.com/,bellinghamherald.com,Center-left
Berkeleyside,center-left,leftcenter05.png,United States,https://www.berkeleyside.com/,berkeleyside.com,Center-left
Berkshire Eagle,center-left,leftcenter07.png,United States,https://www.berkshireeagle.com/,berkshireeagle.com,Center-left
Berliner Zeitung,center-left,leftcenter08.png,Germany,https://www.berliner-zeitung.de/,berliner-zeitung.de,Center-left
Bing News,center-left,leftcenter04.png,United States,https://www.bing.com/news/,bing.com,Center-left
Birmingham Mail,center-left,leftcenter01.png,United Kingdom,https://www.birminghammail.co.uk,birminghammail.co.uk,Center-left
Bleacher Report,center-left,leftcenter08.png,United States,https://bleacherreport.com/,bleacherreport.com,Center-left
Bloomberg News,center-left,leftcenter10.png,United States,https://www.bloomberg.com/,bloomberg.com,Center-left
Bluestem Prairie,center-left,leftcenter05.png,United States,http://www.bluestemprairie.com/,bluestemprairie.com,Center-left
Boston.com,center-left,leftcenter10.png,United States,https://www.boston.com/,boston.com,Center-left
Boston Globe,center-left,leftcenter07.png,United States,https://www.bostonglobe.com/,bostonglobe.com,Center-left
Brampton Guardian,center-left,leftcenter09.png,Canada,https://www.bramptonguardian.com,bramptonguardian.com,Center-left
Brennan Center for Justice,center-left,leftcenter03.png,United States,https://www.brennancenter.org/,brennancenter.org,Center-left
Brookings Institution,center-left,leftcenter09.png,United States,https://www.brookings.edu/,brookings.edu,Center-left
Buffalo News,center-left,leftcenter06.png,United States,https://www.buffalonews.com/,buffalonews.com,Center-left
Bulletin of the Atomic Scientists,center-left,leftcenter07.png,United Kingdom,https://thebulletin.org/,thebulletin.org,Center-left
Business Insider,center-left,leftcenter06.png,United States,http://www.businessinsider.com/,businessinsider.com,Center-left
Bustle Magazine,center-left,leftcenter02.png,United States,https://www.bustle.com/,bustle.com,Center-left
Buzzfeed,center-left,leftcenter01.png,United States,https://www.buzzfeed.com/,buzzfeed.com,Center-left
Buzzfeed News,center-left,leftcenter01.png,United States,https://www.buzzfeednews.com/,buzzfeednews.com,Center-left
Byline Times,center-left,leftcenter01.png,United Kingdom,https://bylinetimes.com/,bylinetimes.com,Center-left
CalWatchdog.com,center-left,leftcenter10.png,,https://calwatchdog.com,calwatchdog.com,Center-left
Canadaland,center-left,leftcenter05.png,,http://www.canadalandshow.com,canadalandshow.com,Center-left
Capital Gazette,center-left,leftcenter06.png,United States,https://www.capitalgazette.com/,capitalgazette.com,Center-left
Caribbean Life News,center-left,leftcenter05.png,United States,https://www.caribbeanlifenews.com/,caribbeanlifenews.com,Center-left
Carnegie Endowment for International Peace (CEIP),center-left,leftcenter06.png,United States,https://carnegieendowment.org/,carnegieendowment.org,Center-left
Carolina Public Press,center-left,leftcenter06.png,United States,https://carolinapublicpress.org/,carolinapublicpress.org,Center-left
Catch News,center-left,leftcenter04.png,India,http://www.catchnews.com,catchnews.com,Center-left
CBC News (Canadian Broadcasting),center-left,leftcenter06.png,Canada,https://www.cbc.ca/news,cbc.ca,Center-left
CBS Boston – WBZTV,center-left,leftcenter09.png,United States,https://boston.cbslocal.com/,boston.cbslocal.com,Center-left
CBS News,center-left,leftcenter06.png,United States,https://www.cbsnews.com,cbsnews.com,Center-left
CBS New York (WCBSTV) (WLNYTV),center-left,leftcenter09.png,United States,https://newyork.cbslocal.com/,newyork.cbslocal.com,Center-left
CBS Seattle – CW 11,center-left,leftcenter09.png,United States,https://seattle.cbslocal.com/,seattle.cbslocal.com,Center-left
Censor.NET,center-left,leftcenter06.png,Ukraine,https://censor.net/,censor.net,Center-left
Center for Advanced Defense Studies,center-left,leftcenter09.png,United States,https://c4ads.org/,c4ads.org,Center-left
Center for Global Development,center-left,leftcenter05.png,United States,https://www.cgdev.org/,cgdev.org,Center-left
Center for Inquiry,center-left,leftcenter07.png,United States,https://centerforinquiry.org,centerforinquiry.org,Center-left
Center for International Policy,center-left,leftcenter03.png,United States,https://www.internationalpolicy.org/,internationalpolicy.org,Center-left
Center for a New American Security,center-left,leftcenter10.png,United States,https://www.cnas.org/,cnas.org,Center-left
Center for Popular Democracy,center-left,leftcenter02.png,,http://populardemocracy.org/,populardemocracy.org,Center-left
Center for Public Integrity,center-left,leftcenter04.png,United States,https://www.publicintegrity.org/,publicintegrity.org,Center-left
The Center on Budget and Policy Priorities,center-left,leftcenter08.png,United States,https://www.cbpp.org/,cbpp.org,Center-left
Central News Agency (CNA) / Focus Taiwan,center-left,leftcenter10.png,Taiwan,http://focustaiwan.tw/,focustaiwan.tw,Center-left
Channel 4 News (UK),center-left,leftcenter03.png,United Kingdom,https://www.channel4.com/news/,channel4.com,Center-left
Charleston GazetteMail,center-left,leftcenter08.png,United States,https://www.wvgazettemail.com/,wvgazettemail.com,Center-left
Charlotte Observer,center-left,leftcenter06.png,United States,https://www.charlotteobserver.com,charlotteobserver.com,Center-left
Cheddar,center-left,leftcenter10.png,United States,https://cheddar.com,cheddar.com,Center-left
Chicago SunTimes,center-left,leftcenter05.png,United States,https://chicago.suntimes.com/,chicago.suntimes.com,Center-left
The China Africa Project (CAP),center-left,leftcenter06.png,,https://chinaafricaproject.com/,chinaafricaproject.com,Center-left
Citizen Truth,center-left,leftcenter05.png,United States,https://citizentruth.org,citizentruth.org,Center-left
Citizens for Responsibility and Ethics in Washington (CREW),center-left,leftcenter03.png,,https://www.citizensforethics.org,citizensforethics.org,Center-left
Citizens for Tax Justice,center-left,leftcenter06.png,United States,https://ctj.org/,ctj.org,Center-left
City Pages,center-left,leftcenter10.png,United States,http://www.citypages.com/,citypages.com,Center-left
City and State New York,center-left,leftcenter06.png,United States,https://www.cityandstateny.com/,cityandstateny.com,Center-left
Clarion Ledger,center-left,leftcenter07.png,United States,https://www.clarionledger.com/,clarionledger.com,Center-left
Clean Technica,center-left,leftcenter09.png,United States,https://cleantechnica.com/,cleantechnica.com,Center-left
CNBC,center-left,leftcenter06.png,United States,https://www.cnbc.com/,cnbc.com,Center-left
Columbia Journalism Review,center-left,leftcenter04.png,United States,https://www.cjr.org/,cjr.org,Center-left
Colombia Reports,center-left,leftcenter06.png,,https://colombiareports.com,colombiareports.com,Center-left
Columbus Dispatch,center-left,leftcenter08.png,United States,https://www.dispatch.com/,dispatch.com,Center-left
Committee to Investigate Russia,center-left,leftcenter09.png,United States,https://investigaterussia.org,investigaterussia.org,Center-left
Common Cause,center-left,leftcenter06.png,,https://www.commoncause.org,commoncause.org,Center-left
Commonweal Magazine,center-left,leftcenter08.png,,https://www.commonwealmagazine.org,commonwealmagazine.org,Center-left
Commonwealth Fund,center-left,leftcenter03.png,United States,https://www.commonwealthfund.org/,commonwealthfund.org,Center-left
Connecticut Post,center-left,leftcenter07.png,United States,https://www.ctpost.com,ctpost.com,Center-left
Consortium News,center-left,leftcenter08.png,United States,https://consortiumnews.com/,consortiumnews.com,Center-left
Constitution Project,center-left,leftcenter05.png,United States,https://constitutionproject.org/,constitutionproject.org,Center-left
Corpus Christi CallerTimes,center-left,leftcenter10.png,United States,https://www.caller.com,caller.com,Center-left
Crosscut.com,center-left,leftcenter05.png,United States,https://crosscut.com/,crosscut.com,Center-left
CT Mirror,center-left,leftcenter01.png,United States,https://ctmirror.org/,ctmirror.org,Center-left
Daily Hampshire Gazette,center-left,leftcenter05.png,United States,https://www.gazettenet.com,gazettenet.com,Center-left
Daily Mirror,center-left,leftcenter01.png,United Kingdom,https://www.mirror.co.uk,mirror.co.uk,Center-left
The Daily Nation,center-left,leftcenter06.png,Kenya,https://nation.africa/,nation.africa,Center-left
Daily News Journal,center-left,leftcenter10.png,United States,https://www.dnj.com/,dnj.com,Center-left
Dawn,center-left,leftcenter06.png,Pakistan,https://www.dawn.com/,dawn.com,Center-left
